1318,LHR,CDG,2026-02-06 20:42:51.698994,2026-02-06 22:42:51.698994,cancelled
1319,JFK,JFK,2026-02-07 20:42:51.699008,2026-02-08 06:42:51.699008,cancelled
1320,CDG,JFK,2026-03-12 20:42:51.699024,2026-03-13 00:42:51.699024,cancelled
1321,FRA,JFK,2026-02-02 20:42:51.699041,2026-02-03 03:42:51.699041,cancelled
1322,DXB,CDG,2026-03-29 20:42:51.699056,2026-03-29 22:42:51.699056,delayed
1323,LHR,CDG,2026-02-23 20:42:51.699071,2026-02-24 01:42:51.699071,cancelled
1324,DXB,CDG,2026-02-07 20:42:51.699086,2026-02-08 02:42:51.699086,delayed
1325,LHR,CDG,2026-03-14 20:42:51.699101,2026-03-15 02:42:51.699101,scheduled
1326,DXB,CDG,2026-03-28 20:42:51.699117,2026-03-28 22:42:51.699117,cancelled
1327,FRA,LHR,2026-02-23 20:42:51.699133,2026-02-24 06:42:51.699133,cancelled
1328,DXB,DXB,2026-03-12 20:42:51.699150,2026-03-13 06:42:51.699150,delayed
1329,LHR,LHR,2026-03-13 20:42:51.699166,2026-03-13 18:42:51.699166,scheduled
1330,CDG,LHR,2026-03-27 20:42:51.699187,2026-03-28 03:42:51.699187,cancelled
1331,CDG,DXB,2026-01-31 20:42:51.699203,2026-02-01 05:42:51.699203,delayed
1332,CDG,DXB,2026-03-17 20:42:51.699221,2026-03-17 22:42:51.699221,delayed
1333,LHR,FRA,2026-03-24 20:42:51.699239,2026-03-25 05:42:51.699239,cancelled
1334,LHR,FRA,2026-02-15 20:42:51.699257,2026-02-16 00:42:51.699257,cancelled
1335,DXB,LHR,2026-03-28 20:42:51.699280,2026-03-29 04:42:51.699280,delayed
1336,LHR,FRA,2026-02-15 20:42:51.699300,2026-02-16 02:42:51.699300,cancelled
1337,LHR,FRA,2026-02-13 20:42:51.699318,2026-02-13 22:42:51.699318,delayed
1338,LHR,LHR,2026-02-19 20:42:51.699335,2026-02-20 06:42:51.699335,scheduled
1339,CDG,DXB,2026-03-15 20:42:51.699354,2026-03-15 21:42:51.699354,cancelled
1340,CDG,LHR,2026-02-16 20:42:51.699373,2026-02-17 04:42:51.699373,scheduled
1341,DXB,CDG,2026-03-21 20:42:51.699389,2026-03-21 21:42:51.699389,cancelled
1342,JFK,FRA,2026-03-06 20:42:51.699414,2026-03-07 06:42:51.699414,delayed
1343,LHR,FRA,2026-02-17 20:42:51.699428,2026-02-17 21:42:51.699428,cancelled
1344,FRA,FRA,2026-03-29 20:42:51.699442,2026-03-30 02:42:51.699442,delayed
1345,JFK,FRA,2026-02-18 20:42:51.699462,2026-02-18 23:42:51.699462,scheduled
1346,CDG,FRA,2026-02-19 20:42:51.699476,2026-02-19 23:42:51.699476,cancelled
1347,FRA,LHR,2026-03-11 20:42:51.699492,2026-03-12 01:42:51.699492,scheduled
1348,DXB,CDG,2026-02-03 20:42:51.699511,2026-02-04 00:42:51.699511,scheduled
1349,FRA,FRA,2026-03-21 20:42:51.699527,2026-03-22 04:42:51.699527,cancelled
1350,LHR,LHR,2026-03-22 20:42:51.699555,2026-03-22 18:42:51.699555,scheduled
1351,CDG,DXB,2026-02-23 20:42:51.699585,2026-02-24 00:42:51.699585,cancelled
1352,JFK,FRA,2026-02-02 20:42:51.699612,2026-02-03 03:42:51.699612,delayed
1353,CDG,DXB,2026-02-06 20:42:51.699646,2026-02-07 03:42:51.699646,delayed
1354,CDG,LHR,2026-03-18 20:42:51.699678,2026-03-19 02:42:51.699678,scheduled
1355,DXB,FRA,2026-03-02 20:42:51.699698,2026-03-02 21:42:51.699698,scheduled
1356,FRA,JFK,2026-03-21 20:42:51.699715,2026-03-22 06:42:51.699715,delayed
1357,DXB,JFK,2026-03-23 20:42:51.699733,2026-03-24 02:42:51.699733,scheduled
1358,CDG,DXB,2026-02-20 20:42:51.699750,2026-02-21 02:42:51.699750,delayed
1359,DXB,LHR,2026-03-06 20:42:51.699768,2026-03-07 00:42:51.699768,cancelled
1360,LHR,FRA,2026-03-15 20:42:51.699786,2026-03-15 21:42:51.699786,scheduled
1361,CDG,DXB,2026-02-26 20:42:51.699811,2026-02-27 02:42:51.699811,cancelled
1362,DXB,CDG,2026-03-14 20:42:51.699831,2026-03-15 04:42:51.699831,scheduled
1363,FRA,CDG,2026-03-29 20:42:51.699849,2026-03-30 02:42:51.699849,cancelled
1364,JFK,JFK,2026-03-08 20:42:51.699864,2026-03-08 23:42:51.699864,scheduled
1365,CDG,LHR,2026-02-18 20:42:51.699884,2026-02-19 05:42:51.699884,cancelled
1366,JFK,LHR,2026-03-11 20:42:51.699902,2026-03-11 23:42:51.699902,delayed
1367,LHR,CDG,2026-03-08 20:42:51.699920,2026-03-09 04:42:51.699920,scheduled
1368,LHR,LHR,2026-02-18 20:42:51.699942,2026-02-18 22:42:51.699942,cancelled
1369,LHR,FRA,2026-03-20 20:42:51.699969,2026-03-20 21:42:51.699969,cancelled
1370,CDG,JFK,2026-03-14 20:42:51.699985,2026-03-15 05:42:51.699985,delayed
1371,FRA,FRA,2026-02-04 20:42:51.700001,2026-02-04 23:42:51.700001,scheduled
1372,DXB,JFK,2026-03-08 20:42:51.700016,2026-03-09 04:42:51.700016,scheduled
1373,LHR,CDG,2026-03-08 20:42:51.700033,2026-03-09 05:42:51.700033,scheduled
1374,DXB,FRA,2026-03-22 20:42:51.700048,2026-03-23 03:42:51.700048,scheduled
1375,FRA,LHR,2026-02-03 20:42:51.700070,2026-02-03 23:42:51.700070,scheduled
1376,LHR,LHR,2026-02-14 20:42:51.700094,2026-02-15 05:42:51.700094,scheduled
1377,JFK,FRA,2026-02-02 20:42:51.700111,2026-02-03 01:42:51.700111,delayed
1378,JFK,CDG,2026-03-11 20:42:51.700125,2026-03-12 03:42:51.700125,scheduled
1379,LHR,DXB,2026-03-20 20:42:51.700140,2026-03-21 03:42:51.700140,delayed
1380,LHR,JFK,2026-02-16 20:42:51.700155,2026-02-17 00:42:51.700155,scheduled
1381,FRA,JFK,2026-03-27 20:42:51.700170,2026-03-28 02:42:51.700170,cancelled
1382,CDG,DXB,2026-02-24 20:42:51.700186,2026-02-25 00:42:51.700186,cancelled
1383,JFK,LHR,2026-02-10 20:42:51.700202,2026-02-11 03:42:51.700202,scheduled
1384,DXB,JFK,2026-03-09 20:42:51.700228,2026-03-10 03:42:51.700228,delayed
1385,JFK,JFK,2026-02-16 20:42:51.700243,2026-02-17 00:42:51.700243,delayed
1386,JFK,DXB,2026-02-16 20:42:51.700259,2026-02-17 06:42:51.700259,cancelled
1387,DXB,FRA,2026-02-28 20:42:51.700274,2026-03-01 03:42:51.700274,scheduled
1388,FRA,JFK,2026-02-01 20:42:51.700291,2026-02-02 05:42:51.700291,cancelled
1389,CDG,CDG,2026-03-14 20:42:51.700481,2026-03-14 22:42:51.700481,delayed
1390,FRA,CDG,2026-01-30 20:42:51.700505,2026-01-31 01:42:51.700505,cancelled
1391,JFK,JFK,2026-03-14 20:42:51.700522,2026-03-15 04:42:51.700522,scheduled
1392,LHR,LHR,2026-03-02 20:42:51.700544,2026-03-02 22:42:51.700544,scheduled
1393,CDG,LHR,2026-03-14 20:42:51.700559,2026-03-15 04:42:51.700559,delayed
1394,JFK,DXB,2026-03-11 20:42:51.700575,2026-03-12 05:42:51.700575,scheduled
1395,JFK,JFK,2026-03-07 20:42:51.700590,2026-03-08 01:42:51.700590,cancelled
1396,JFK,JFK,2026-03-07 20:42:51.700604,2026-03-07 23:42:51.700604,scheduled
1397,DXB,DXB,2026-02-22 20:42:51.700620,2026-02-22 22:42:51.700620,cancelled
1398,LHR,LHR,2026-02-05 20:42:51.700637,2026-02-06 05:42:51.700637,delayed
1399,DXB,LHR,2026-03-24 20:42:51.700652,2026-03-25 01:42:51.700652,scheduled
1400,JFK,JFK,2026-03-25 20:42:51.700667,2026-03-26 02:42:51.700667,delayed
1401,FRA,LHR,2026-03-18 20:42:51.700684,2026-03-19 00:42:51.700684,delayed
1402,CDG,JFK,2026-03-17 20:42:51.700700,2026-03-18 06:42:51.700700,delayed
1403,LHR,LHR,2026-02-02 20:42:51.700716,2026-02-03 03:42:51.700716,cancelled
1404,JFK,JFK,2026-02-24 20:42:51.700732,2026-02-25 00:42:51.700732,scheduled
1405,FRA,LHR,2026-02-23 20:42:51.700748,2026-02-24 03:42:51.700748,cancelled
1406,FRA,FRA,2026-02-09 20:42:51.700763,2026-02-10 06:42:51.700763,delayed
1407,DXB,CDG,2026-02-19 20:42:51.700780,2026-02-20 05:42:51.700780,cancelled
1408,CDG,CDG,2026-02-07 20:42:51.700798,2026-02-08 04:42:51.700798,cancelled
1409,DXB,DXB,2026-02-21 20:42:51.700819,2026-02-22 00:42:51.700819,cancelled
1410,FRA,CDG,2026-03-21 20:42:51.700850,2026-03-22 06:42:51.700850,delayed
1411,FRA,CDG,2026-02-04 20:42:51.700879,2026-02-05 01:42:51.700879,cancelled
1412,DXB,JFK,2026-02-18 20:42:51.700915,2026-02-18 21:42:51.700915,delayed
1413,LHR,FRA,2026-03-08 20:42:51.700941,2026-03-09 06:42:51.700941,delayed
1414,FRA,DXB,2026-03-22 20:42:51.700961,2026-03-22 22:42:51.700961,delayed
1415,FRA,LHR,2026-03-19 20:42:51.700980,2026-03-20 01:42:51.700980,cancelled
1416,CDG,JFK,2026-02-27 20:42:51.701007,2026-02-28 04:42:51.701007,cancelled
1417,JFK,LHR,2026-03-18 20:42:51.701043,2026-03-19 02:42:51.701043,scheduled
1418,LHR,FRA,2026-03-09 20:42:51.701079,2026-03-10 04:42:51.701079,scheduled
1419,LHR,CDG,2026-03-18 20:42:51.701103,2026-03-19 03:42:51.701103,cancelled
1420,LHR,FRA,2026-02-26 20:42:51.701129,2026-02-27 02:42:51.701129,delayed
1421,JFK,DXB,2026-03-01 20:42:51.701155,2026-03-02 01:42:51.701155,cancelled
1422,FRA,LHR,2026-02-22 20:42:51.701173,2026-02-22 22:42:51.701173,delayed
1423,FRA,DXB,2026-03-04 20:42:51.701192,2026-03-05 05:42:51.701192,delayed
1424,DXB,FRA,2026-02-13 20:42:51.701210,2026-02-14 06:42:51.701210,scheduled
1425,FRA,JFK,2026-02-19 20:42:51.701229,2026-02-20 06:42:51.701229,cancelled
1426,DXB,JFK,2026-03-14 20:42:51.701248,2026-03-15 05:42:51.701248,cancelled
1427,LHR,LHR,2026-02-05 20:42:51.701268,2026-02-05 22:42:51.701268,scheduled
1428,LHR,CDG,2026-03-20 20:42:51.701287,2026-03-21 01:42:51.701287,scheduled
1429,DXB,CDG,2026-02-10 20:42:51.701305,2026-02-10 23:42:51.701305,scheduled
1430,JFK,DXB,2026-02-19 20:42:51.701323,2026-02-19 22:42:51.701323,scheduled
1431,JFK,JFK,2026-03-23 20:42:51.701341,2026-03-24 01:42:51.701341,cancelled
1432,DXB,CDG,2026-02-27 20:42:51.701360,2026-02-28 02:42:51.701360,cancelled
1433,JFK,CDG,2026-02-11 20:42:51.701378,2026-02-12 05:42:51.701378,cancelled
1434,LHR,FRA,2026-03-03 20:42:51.701396,2026-03-04 04:42:51.701396,cancelled
1435,JFK,LHR,2026-03-09 20:42:51.701423,2026-03-10 03:42:51.701423,scheduled
1436,LHR,FRA,2026-03-09 20:42:51.701453,2026-03-09 23:42:51.701453,cancelled
1437,CDG,LHR,2026-03-10 20:42:51.701475,2026-03-11 06:42:51.701475,delayed
1438,JFK,FRA,2026-02-08 20:42:51.701496,2026-02-09 02:42:51.701496,cancelled
1439,CDG,DXB,2026-03-06 20:42:51.701513,2026-03-07 01:42:51.701513,scheduled
1440,DXB,FRA,2026-02-11 20:42:51.701530,2026-02-12 04:42:51.701530,scheduled
1441,JFK,CDG,2026-03-20 20:42:51.701548,2026-03-21 06:42:51.701548,cancelled
1442,LHR,JFK,2026-02-26 20:42:51.701582,2026-02-27 00:42:51.701582,scheduled
1443,JFK,LHR,2026-03-23 20:42:51.701603,2026-03-23 22:42:51.701603,delayed
1444,FRA,FRA,2026-03-20 20:42:51.701618,2026-03-20 21:42:51.701618,delayed
1445,DXB,DXB,2026-03-14 20:42:51.701633,2026-03-14 23:42:51.701633,cancelled
1446,CDG,LHR,2026-03-21 20:42:51.701647,2026-03-21 22:42:51.701647,cancelled
1447,LHR,CDG,2026-03-03 20:42:51.701662,2026-03-03 23:42:51.701662,cancelled
1448,JFK,LHR,2026-02-18 20:42:51.701676,2026-02-18 23:42:51.701676,cancelled
1449,FRA,JFK,2026-03-28 20:42:51.701691,2026-03-29 05:42:51.701691,cancelled
1450,CDG,LHR,2026-03-19 20:42:51.701715,2026-03-20 01:42:51.701715,cancelled
1451,CDG,LHR,2026-03-02 20:42:51.701738,2026-03-02 23:42:51.701738,scheduled
1452,LHR,JFK,2026-02-12 20:42:51.701760,2026-02-13 05:42:51.701760,scheduled
1453,CDG,LHR,2026-03-05 20:42:51.701782,2026-03-06 01:42:51.701782,delayed
1454,FRA,JFK,2026-03-13 20:42:51.701803,2026-03-14 03:42:51.701803,delayed
1455,JFK,DXB,2026-03-29 20:42:51.701823,2026-03-29 21:42:51.701823,cancelled
1456,LHR,DXB,2026-03-10 20:42:51.701843,2026-03-11 01:42:51.701843,delayed
1457,DXB,DXB,2026-02-18 20:42:51.701864,2026-02-19 05:42:51.701864,delayed
1458,FRA,JFK,2026-03-23 20:42:51.701884,2026-03-23 22:42:51.701884,delayed
1459,LHR,FRA,2026-03-12 20:42:51.701904,2026-03-12 21:42:51.701904,delayed
1460,DXB,LHR,2026-02-06 20:42:51.701923,2026-02-07 05:42:51.701923,cancelled
1461,FRA,CDG,2026-02-20 20:42:51.701944,2026-02-20 23:42:51.701944,scheduled
1462,JFK,FRA,2026-03-08 20:42:51.701965,2026-03-09 01:42:51.701965,delayed
1463,DXB,LHR,2026-02-02 20:42:51.701986,2026-02-03 03:42:51.701986,delayed
1464,FRA,DXB,2026-03-09 20:42:51.702005,2026-03-10 06:42:51.702005,scheduled
1465,JFK,CDG,2026-02-02 20:42:51.702027,2026-02-03 03:42:51.702027,delayed
1466,LHR,LHR,2026-03-10 20:42:51.702049,2026-03-11 06:42:51.702049,delayed
1467,CDG,LHR,2026-03-09 20:42:51.702068,2026-03-10 03:42:51.702068,delayed
1468,JFK,JFK,2026-02-26 20:42:51.702085,2026-02-26 23:42:51.702085,delayed
1469,FRA,JFK,2026-03-27 20:42:51.702100,2026-03-27 22:42:51.702100,scheduled
1470,CDG,LHR,2026-02-04 20:42:51.702117,2026-02-04 21:42:51.702117,scheduled
1471,JFK,CDG,2026-02-20 20:42:51.702136,2026-02-21 03:42:51.702136,cancelled
1472,JFK,FRA,2026-02-14 20:42:51.702154,2026-02-15 02:42:51.702154,scheduled
1473,DXB,FRA,2026-01-31 20:42:51.702171,2026-01-31 23:42:51.702171,scheduled
1474,CDG,LHR,2026-02-11 20:42:51.702187,2026-02-12 03:42:51.702187,scheduled
1475,JFK,CDG,2026-01-30 20:42:51.702204,2026-01-31 01:42:51.702204,cancelled
1476,LHR,DXB,2026-03-21 20:42:51.702220,2026-03-22 06:42:51.702220,scheduled
1477,CDG,DXB,2026-03-07 20:42:51.702236,2026-03-07 22:42:51.702236,cancelled
1478,CDG,CDG,2026-02-15 20:42:51.702252,2026-02-15 22:42:51.702252,cancelled
1479,DXB,CDG,2026-03-22 20:42:51.702267,2026-03-23 05:42:51.702267,cancelled
1480,JFK,CDG,2026-03-21 20:42:51.702284,2026-03-22 01:42:51.702284,delayed
1481,CDG,FRA,2026-02-05 20:42:51.702301,2026-02-06 06:42:51.702301,scheduled
1482,CDG,FRA,2026-02-25 20:42:51.702318,2026-02-26 01:42:51.702318,scheduled
1483,CDG,LHR,2026-03-01 20:42:51.702334,2026-03-02 04:42:51.702334,scheduled
1484,LHR,DXB,2026-02-12 20:42:51.702351,2026-02-12 22:42:51.702351,delayed
1485,CDG,DXB,2026-02-19 20:42:51.702367,2026-02-19 22:42:51.702367,cancelled
1486,DXB,DXB,2026-03-10 20:42:51.702384,2026-03-11 06:42:51.702384,scheduled
1487,LHR,LHR,2026-02-28 20:42:51.702402,2026-02-28 23:42:51.702402,cancelled
1488,CDG,DXB,2026-03-08 20:42:51.702419,2026-03-08 21:42:51.702419,cancelled
1489,CDG,JFK,2026-02-18 20:42:51.702435,2026-02-19 05:42:51.702435,delayed
1490,LHR,CDG,2026-03-28 20:42:51.702452,2026-03-29 01:42:51.702452,delayed
1491,FRA,JFK,2026-03-14 20:42:51.702469,2026-03-15 05:42:51.702469,delayed
1492,JFK,JFK,2026-03-06 20:42:51.702486,2026-03-07 06:42:51.702486,delayed
1493,CDG,CDG,2026-03-23 20:42:51.702502,2026-03-24 00:42:51.702502,scheduled
1494,JFK,LHR,2026-03-15 20:42:51.702697,2026-03-16 05:42:51.702697,cancelled
1495,DXB,DXB,2026-03-03 20:42:51.702723,2026-03-04 04:42:51.702723,scheduled
1496,DXB,CDG,2026-02-04 20:42:51.702744,2026-02-05 00:42:51.702744,delayed
1497,FRA,CDG,2026-03-16 20:42:51.702764,2026-03-17 03:42:51.702764,delayed
1498,LHR,FRA,2026-03-23 20:42:51.702783,2026-03-24 02:42:51.702783,scheduled
1499,JFK,FRA,2026-02-01 20:42:51.702800,2026-02-01 22:42:51.702800,cancelled
1500,FRA,JFK,2026-03-09 20:42:51.702817,2026-03-09 22:42:51.702817,delayed
1501,JFK,JFK,2026-02-08 20:42:51.702833,2026-02-09 05:42:51.702833,scheduled
1502,LHR,DXB,2026-02-21 20:42:51.702850,2026-02-21 21:42:51.702850,cancelled
1503,LHR,LHR,2026-02-18 20:42:51.702869,2026-02-18 23:42:51.702869,cancelled
1504,CDG,JFK,2026-03-30 20:42:51.702885,2026-03-30 18:42:51.702885,cancelled
1505,FRA,FRA,2026-03-07 20:42:51.702905,2026-03-08 03:42:51.702905,delayed
1506,CDG,LHR,2026-02-01 20:42:51.702922,2026-02-02 04:42:51.702922,cancelled
1507,JFK,DXB,2026-03-23 20:42:51.702939,2026-03-23 18:42:51.702939,delayed
1508,DXB,JFK,2026-02-01 20:42:51.702957,2026-02-02 01:42:51.702957,delayed
1509,JFK,LHR,2026-02-02 20:42:51.702974,2026-02-03 00:42:51.702974,scheduled
1510,FRA,LHR,2026-02-07 20:42:51.702992,2026-02-08 04:42:51.702992,cancelled
1511,FRA,FRA,2026-03-19 20:42:51.703009,2026-03-20 03:42:51.703009,cancelled
1512,CDG,DXB,2026-03-21 20:42:51.703026,2026-03-22 02:42:51.703026,scheduled
1513,FRA,CDG,2026-03-20 20:42:51.703044,2026-03-21 02:42:51.703044,scheduled
1514,DXB,CDG,2026-03-04 20:42:51.703061,2026-03-05 01:42:51.703061,scheduled
1515,JFK,LHR,2026-02-25 20:42:51.703077,2026-02-26 05:42:51.703077,delayed
1516,FRA,LHR,2026-03-09 20:42:51.703095,2026-03-10 04:42:51.703095,cancelled
1517,DXB,FRA,2026-03-28 20:42:51.703112,2026-03-28 22:42:51.703112,scheduled
1518,LHR,CDG,2026-02-19 20:42:51.703129,2026-02-19 22:42:51.703129,scheduled
1519,LHR,JFK,2026-03-14 20:42:51.703146,2026-03-15 01:42:51.703146,cancelled
1520,CDG,JFK,2026-02-01 20:42:51.703163,2026-02-02 00:42:51.703163,cancelled
1521,JFK,LHR,2026-03-02 20:42:51.703181,2026-03-02 21:42:51.703181,cancelled
1522,DXB,FRA,2026-03-26 20:42:51.703198,2026-03-27 01:42:51.703198,cancelled
1523,LHR,LHR,2026-02-27 20:42:51.703214,2026-02-27 23:42:51.703214,scheduled
1524,JFK,DXB,2026-03-11 20:42:51.703229,2026-03-12 06:42:51.703229,cancelled
1525,JFK,DXB,2026-03-02 20:42:51.703247,2026-03-03 03:42:51.703247,delayed
1526,FRA,LHR,2026-02-19 20:42:51.703265,2026-02-20 03:42:51.703265,delayed
1527,FRA,CDG,2026-02-06 20:42:51.703283,2026-02-07 04:42:51.703283,cancelled
1528,LHR,LHR,2026-02-02 20:42:51.703300,2026-02-02 23:42:51.703300,delayed
1529,FRA,FRA,2026-02-09 20:42:51.703318,2026-02-10 05:42:51.703318,delayed
1530,LHR,LHR,2026-03-30 20:42:51.703334,2026-03-31 05:42:51.703334,scheduled
1531,JFK,DXB,2026-03-24 20:42:51.703351,2026-03-25 05:42:51.703351,cancelled
1532,DXB,CDG,2026-02-07 20:42:51.703369,2026-02-07 21:42:51.703369,scheduled
1533,CDG,LHR,2026-03-02 20:42:51.703385,2026-03-03 04:42:51.703385,cancelled
1534,DXB,JFK,2026-02-09 20:42:51.703403,2026-02-10 02:42:51.703403,scheduled
1535,JFK,FRA,2026-03-06 20:42:51.703419,2026-03-07 03:42:51.703419,delayed
1536,CDG,JFK,2026-03-22 20:42:51.703436,2026-03-23 00:42:51.703436,delayed
1537,CDG,LHR,2026-02-27 20:42:51.703454,2026-02-28 05:42:51.703454,cancelled
1538,LHR,LHR,2026-03-18 20:42:51.703472,2026-03-19 05:42:51.703472,delayed
1539,CDG,CDG,2026-03-05 20:42:51.703489,2026-03-06 06:42:51.703489,scheduled
1540,FRA,JFK,2026-03-21 20:42:51.703512,2026-03-22 03:42:51.703512,cancelled
1541,LHR,JFK,2026-02-08 20:42:51.703530,2026-02-09 05:42:51.703530,delayed
1542,LHR,CDG,2026-02-01 20:42:51.703548,2026-02-02 02:42:51.703548,cancelled
1543,FRA,JFK,2026-03-10 20:42:51.703566,2026-03-10 23:42:51.703566,scheduled
1544,JFK,LHR,2026-03-05 20:42:51.703583,2026-03-06 05:42:51.703583,cancelled
1545,DXB,JFK,2026-02-28 20:42:51.703608,2026-03-01 05:42:51.703608,scheduled
1546,DXB,CDG,2026-01-30 20:42:51.703634,2026-01-31 05:42:51.703634,delayed
1547,DXB,JFK,2026-03-28 20:42:51.703662,2026-03-28 21:42:51.703662,cancelled
1548,JFK,FRA,2026-03-18 20:42:51.703692,2026-03-18 23:42:51.703692,scheduled
1549,CDG,CDG,2026-02-19 20:42:51.703712,2026-02-19 23:42:51.703712,scheduled
1550,LHR,CDG,2026-03-11 20:42:51.703735,2026-03-11 21:42:51.703735,scheduled
1551,JFK,DXB,2026-03-18 20:42:51.703754,2026-03-19 04:42:51.703754,cancelled
1552,FRA,FRA,2026-02-27 20:42:51.703772,2026-02-28 04:42:51.703772,delayed
1553,CDG,CDG,2026-03-21 20:42:51.703791,2026-03-21 22:42:51.703791,scheduled
1554,LHR,JFK,2026-03-15 20:42:51.703809,2026-03-16 04:42:51.703809,delayed
1555,LHR,DXB,2026-03-07 20:42:51.703827,2026-03-08 05:42:51.703827,scheduled
1556,CDG,CDG,2026-02-17 20:42:51.703845,2026-02-18 03:42:51.703845,scheduled
1557,LHR,JFK,2026-03-15 20:42:51.703863,2026-03-16 00:42:51.703863,scheduled
1558,LHR,FRA,2026-02-05 20:42:51.703881,2026-02-06 03:42:51.703881,scheduled
1559,CDG,LHR,2026-03-27 20:42:51.703899,2026-03-28 04:42:51.703899,cancelled
1560,FRA,DXB,2026-02-22 20:42:51.703915,2026-02-22 21:42:51.703915,delayed
1561,FRA,LHR,2026-03-28 20:42:51.703935,2026-03-29 03:42:51.703935,delayed
1562,JFK,CDG,2026-03-13 20:42:51.703953,2026-03-13 21:42:51.703953,delayed
1563,LHR,JFK,2026-03-05 20:42:51.703970,2026-03-06 06:42:51.703970,cancelled
1564,DXB,FRA,2026-02-23 20:42:51.703988,2026-02-24 00:42:51.703988,scheduled
1565,JFK,DXB,2026-02-21 20:42:51.704005,2026-02-21 21:42:51.704005,cancelled
1566,CDG,LHR,2026-03-26 20:42:51.704023,2026-03-27 04:42:51.704023,scheduled
1567,LHR,FRA,2026-03-26 20:42:51.704042,2026-03-27 03:42:51.704042,scheduled
1568,FRA,FRA,2026-02-18 20:42:51.704060,2026-02-19 00:42:51.704060,delayed
1569,FRA,LHR,2026-03-10 20:42:51.704081,2026-03-11 03:42:51.704081,cancelled
1570,DXB,LHR,2026-02-03 20:42:51.704101,2026-02-03 23:42:51.704101,delayed
1571,JFK,JFK,2026-02-08 20:42:51.704119,2026-02-09 04:42:51.704119,cancelled
1572,JFK,FRA,2026-03-14 20:42:51.704136,2026-03-15 05:42:51.704136,scheduled
1573,FRA,LHR,2026-01-30 20:42:51.704155,2026-01-31 01:42:51.704155,scheduled
1574,DXB,LHR,2026-02-05 20:42:51.704175,2026-02-05 21:42:51.704175,cancelled
1575,LHR,LHR,2026-02-20 20:42:51.704193,2026-02-21 02:42:51.704193,cancelled
1576,CDG,CDG,2026-02-28 20:42:51.704209,2026-03-01 02:42:51.704209,scheduled
1577,JFK,LHR,2026-03-20 20:42:51.704226,2026-03-21 03:42:51.704226,delayed
1578,JFK,CDG,2026-02-12 20:42:51.704240,2026-02-12 21:42:51.704240,delayed
1579,CDG,CDG,2026-03-18 20:42:51.704254,2026-03-18 23:42:51.704254,scheduled
1580,JFK,JFK,2026-02-19 20:42:51.704268,2026-02-20 00:42:51.704268,cancelled
1581,FRA,LHR,2026-02-14 20:42:51.704283,2026-02-15 06:42:51.704283,cancelled
1582,CDG,FRA,2026-01-29 20:42:51.704298,2026-01-30 00:42:51.704298,cancelled
1583,FRA,FRA,2026-01-31 20:42:51.704314,2026-01-31 23:42:51.704314,scheduled
1584,DXB,CDG,2026-03-12 20:42:51.704329,2026-03-13 01:42:51.704329,scheduled
1585,CDG,JFK,2026-02-13 20:42:51.704347,2026-02-13 22:42:51.704347,scheduled
1586,JFK,DXB,2026-03-16 20:42:51.704367,2026-03-17 01:42:51.704367,scheduled
1587,LHR,CDG,2026-03-17 20:42:51.704398,2026-03-18 05:42:51.704398,cancelled
1588,CDG,DXB,2026-03-26 20:42:51.704430,2026-03-27 03:42:51.704430,delayed
1589,DXB,LHR,2026-02-12 20:42:51.704466,2026-02-12 21:42:51.704466,delayed
1590,CDG,LHR,2026-02-21 20:42:51.704492,2026-02-22 06:42:51.704492,cancelled
1591,JFK,DXB,2026-03-29 20:42:51.704511,2026-03-29 21:42:51.704511,delayed
1592,DXB,CDG,2026-02-21 20:42:51.704528,2026-02-22 00:42:51.704528,cancelled
1593,CDG,LHR,2026-03-11 20:42:51.704547,2026-03-12 01:42:51.704547,scheduled
1594,DXB,JFK,2026-03-23 20:42:51.704566,2026-03-24 00:42:51.704566,delayed
1595,CDG,FRA,2026-03-12 20:42:51.704597,2026-03-13 06:42:51.704597,cancelled
1596,FRA,JFK,2026-02-08 20:42:51.704636,2026-02-08 22:42:51.704636,delayed
1597,JFK,FRA,2026-02-11 20:42:51.704666,2026-02-11 22:42:51.704666,delayed
1598,DXB,JFK,2026-03-29 20:42:51.704684,2026-03-29 21:42:51.704684,cancelled
1599,DXB,LHR,2026-02-16 20:42:51.704877,2026-02-17 05:42:51.704877,cancelled
1600,DXB,DXB,2026-02-22 20:42:51.704903,2026-02-22 21:42:51.704903,delayed
1601,LHR,LHR,2026-03-27 20:42:51.704920,2026-03-28 03:42:51.704920,scheduled
1602,LHR,FRA,2026-03-27 20:42:51.704935,2026-03-28 03:42:51.704935,scheduled
1603,LHR,FRA,2026-02-20 20:42:51.704951,2026-02-21 03:42:51.704951,cancelled
1604,CDG,FRA,2026-02-10 20:42:51.704967,2026-02-11 02:42:51.704967,cancelled
1605,LHR,JFK,2026-03-10 20:42:51.704985,2026-03-10 22:42:51.704985,scheduled
1606,DXB,JFK,2026-02-11 20:42:51.705002,2026-02-11 23:42:51.705002,delayed
1607,FRA,DXB,2026-02-14 20:42:51.705020,2026-02-14 23:42:51.705020,cancelled
1608,CDG,LHR,2026-03-08 20:42:51.705038,2026-03-08 23:42:51.705038,scheduled
1609,JFK,DXB,2026-03-29 20:42:51.705054,2026-03-30 02:42:51.705054,cancelled
1610,FRA,DXB,2026-02-06 20:42:51.705071,2026-02-07 06:42:51.705071,scheduled
